d8105077a4434e718fee25bbe1966b63	('inexpensive', 'player')	[player],[],i looked into buying an inexpensive dvd player that had more than the standard set of features and this item seemed to be the best in that category .
168375c1396ae73de3fde98510ddc928	('cheap', 'scratches')	[quality],[],the build quality shows why its so cheap - small scratches on the base plate , something that you would n't see on a sony and an overall plasticky feel
291b89defbbe4a497ff51c7d8d63f47c	('cheap', 'apex')	[apex],[],apex is the best cheap quality brand for dvd players .
291b89defbbe4a497ff51c7d8d63f47c	('cheap', 'brand')	[apex],[],apex is the best cheap quality brand for dvd players .
625d471844b0c4831e1c2656db644042	('top', 'door')	[door],[],the dvd door would scratch the top of the disc every time it closed .
63310a5e17e811681d048ee50bff3ac2	('top', 'notch')	[picture,sound],[],the build quality feels solid , it does n't shake or whine while playing discs , and the picture and sound is top notch ( both dts and dd5.1 sound good ) .
63310a5e17e811681d048ee50bff3ac2	('top', 'picture')	[picture,sound],[],the build quality feels solid , it does n't shake or whine while playing discs , and the picture and sound is top notch ( both dts and dd5.1 sound good ) .
63310a5e17e811681d048ee50bff3ac2	('top', 'sound')	[picture,sound],[],the build quality feels solid , it does n't shake or whine while playing discs , and the picture and sound is top notch ( both dts and dd5.1 sound good ) .
7b185dc9dc52f36cb42d1ebf9b7745f6	('front', 'door')	[door],[],the front door is miss aligned on my unit and you have to manually life it up just so slightly for the door to close , a very annoying thing after ahwile .
0a3d6bf18633218545bbb81dd93b8f68	('low', 'profile')	[design],[],it 's low profile , space saving design looks nice .
559deec06532af818dc647a493e9e9dc	('low', 'price')	[price],[],progressive scan player for a relatively low price ( although the better known manufacturers like toshiba , pioneer , and panasonic are now offering lower-priced progressive scan players as well ) .
c82e6d350f624f918e300fffbbcad423	('audio', 'cd')	[read],[],it will read and play all cd audio disc .
d8105077a4434e718fee25bbe1966b63	('best', 'player')	[player],[],i looked into buying an inexpensive dvd player that had more than the standard set of features and this item seemed to be the best in that category .
291b89defbbe4a497ff51c7d8d63f47c	('best', 'apex')	[apex],[],apex is the best cheap quality brand for dvd players .
291b89defbbe4a497ff51c7d8d63f47c	('best', 'brand')	[apex],[],apex is the best cheap quality brand for dvd players .
ded43ef4232c5c23698e001714547447	('few', 'plays')	[cd],[],new cds almost always began skipping after a few plays .
a3501130193708007cd28c5fd53b8965	('certain', 'episodes')	[dvd],[],on 2 dvds so far it refuses to play certain episodes with no problems on the others on the dvd .
f7c6a30b651882d1ae5523552ba03649	('different', 'tvs')	[player],[],i 've attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can 't get a video signal from the machine .
d1f5cf6191b3c90d8622b5f87670e411	('different', 'file')	[play],[],the cool thing about the ad-2600 it plays alot of different file like mp3 , wma cds , jpeg and kodak picture cds , dvd 's , dvd - / + r 's .
80a2e096524056f7ac5d85b13f7b69fe	('few', 'moments')	[dvd,picture,play],[],but about 25 % of dvd 's i 've played on ithave a problem , when watching a movie the picture will freeze , but the dvd still plays , and eventualy the picture kicks back in after skipping a few moments .
fe7e064c5f0fe9bf989fab990cc0ea99	('different', 'sites')	[player],[],i bought this apex 2600 dvd player for myself at christmas because it got good reviews as a good value for the money on a variety of different sites .
d460f81b43998cfb748cde2be9836aec	('few', 'weeks')	[case],[],for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .
e938caf51ea8e0d24b0f060a2fa90eac	('slim', 'design')	[design],[],loved the slim design .
61b0cbdba9d3d1062735828f148c2ac5	('different', 'formats')	[format],[],i tried as bunch of different formats to see if it would play and it did .
9151bec746be1369933e0711724fabba	('certain', 'features')	[player],[],the player usually plays dvd 's , but has occasional problems such as : 1 ) not recognizing a dvd 2 ) stopping a particular point in a movie every time we played it 3 ) not being able to access certain special features on a rental dvd .
84b3210547b32bd5ab20ec53b3438380	('few', 'features')	[size],[],there were a few attractive features , such as the small size and the layout of the remote .
d460f81b43998cfb748cde2be9836aec	('slim', 'case')	[case],[],for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .
726152eaeaf36e106f50419011dfab6a	('certain', 'dvds')	[dvd],[],what disappointed me is the fact that it does not seem to read certain dvds .
62cf1a8d3b2e903f5a6f46e8d99bb3c2	('certain', 'disney')	[play,dvd],[],i have sent my ad2600 back to apex because it wo n't play certain disney and other dvd movies ( no disc message ) .
4eadb02423a841209104f9bbc14fba06	('second', 'discs')	[read,disc],[],the catch is that , while it plays movies just fine , it has refused to read second discs with the movie " extras " on them on the two occaisions when i tried to do that .
01bd9627b997fb43d6e384241050849a	('sleek', 'design')	[design,player],[],as a whole , the dvd player has a sleek design and works fine .
1b4b8b00a1be6322acc0a3232c0e902d	('progressive', 'option')	[remote],[],the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used .
034391c92fae4d4613f259670a4dc0e4	('second', 'player')	[player],[],when i tried to install the second dvd player in my brothers house , that one didn " t work either !
559deec06532af818dc647a493e9e9dc	('progressive', 'player')	[price],[],progressive scan player for a relatively low price ( although the better known manufacturers like toshiba , pioneer , and panasonic are now offering lower-priced progressive scan players as well ) .
6513c98716058aac2f83fc6564af3fd0	('several', 'discs')	[disc,recognize],[],i 've had this player for several months and it reads most discs , but it would not recognize several discs that were clean and read on other players ( from friends season 2 ) .
f7c6a30b651882d1ae5523552ba03649	('several', 'tvs')	[player],[],i 've attempted to connect this unit to several different tvs , using a multitude of connection methods , and i still can 't get a video signal from the machine .
168375c1396ae73de3fde98510ddc928	('small', 'scratches')	[quality],[],the build quality shows why its so cheap - small scratches on the base plate , something that you would n't see on a sony and an overall plasticky feel
6e5204af1151707aebba1f5f0526b68d	('new', 'ones')	[dvd,play],[],( on here of course ) also , a couple dvd 's would n't play and they were new ones !
1884b63b7e64eae77c5a882b7904a99b	('small', 'factor')	[use,size,look],[],easy to use , small form factor , and looks good to boot .
9bda6f3b3d54d3179789e2d0c3aa99fa	('new', 'pirates')	[read],[],for example , i tried playing my new " pirates of the carribean " extra features dvd , but this dvd player can not read it .
eb49671e2b0f5b54b7dfefe2d8de0a1b	('easy', 'directions')	[direction],[],there are really easy directions for setup and fiddling around with the picture , zoom etc .
1884b63b7e64eae77c5a882b7904a99b	('easy', 'factor')	[use,size,look],[],easy to use , small form factor , and looks good to boot .
6513c98716058aac2f83fc6564af3fd0	('several', 'months')	[disc,recognize],[],i 've had this player for several months and it reads most discs , but it would not recognize several discs that were clean and read on other players ( from friends season 2 ) .
03e1cd38959d29902a3f05c616118533	('new', 'smell')	[smell],[],it did also seem to have a strong " new electronics " smell for some time .
304678fb79adc7d18bc570816e65c16f	('small', 'case')	[case],[],so much packed in a small case and very affordable !
ded43ef4232c5c23698e001714547447	('new', 'cds')	[cd],[],new cds almost always began skipping after a few plays .
4e76cc39ae9044560ecd410fbbf8ce76	('several', 'times')	[support],[],i tried calling the support number for a week , several times a day , and always got a busy signal .
84b3210547b32bd5ab20ec53b3438380	('small', 'size')	[size],[],there were a few attractive features , such as the small size and the layout of the remote .
fe19754870ba8de34ab8b68d4788bf6a	('more', 'finish')	[finish],[],update : the finish is more " mirror " than silver -- and i like it !
fe19754870ba8de34ab8b68d4788bf6a	('more', 'mirror')	[finish],[],update : the finish is more " mirror " than silver -- and i like it !
5af90fdafd59b525226aefa2ffc9fd00	('more', 'homework')	[apex],[],i read in consumer reports that apex is a reliable brand , but with my experience and reading the other reviews , i think i will be doing a little more homework before considering another apex product .
d8105077a4434e718fee25bbe1966b63	('more', 'player')	[player],[],i looked into buying an inexpensive dvd player that had more than the standard set of features and this item seemed to be the best in that category .
c6d4707ef2fab9972637895ce8590367	('fine', 'dvds')	[dvd,sound],[],seems to read most dvds fine , and reads quietly ( i had a pioneer player that had fairly loud disc spin noise ) .
01bd9627b997fb43d6e384241050849a	('fine', 'player')	[design,player],[],as a whole , the dvd player has a sleek design and works fine .
c43abed7f15effb4bbf9b56cd5cdb4e1	('first', 'disk')	[player],[],3/4 way through the first disk we played on it ( naturally on 31 days after purchase ) the dvd player froze .
d460f81b43998cfb748cde2be9836aec	('first', 'weeks')	[case],[],for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .
2025b4edf2d69fbd4b39760b1f763881	('first', 'hours')	[player],[],i was impressed by this very inexpensive player.for the first three hours , and then it died .
1a75f65daeb3cf2d68dd0dd806a825e8	('remote', 'lot')	[usage],[],basic usage is easy , but the remote has a lot of buttons that i have n't used .
1b4b8b00a1be6322acc0a3232c0e902d	('remote', 'controls')	[remote],[],the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used .
1b4b8b00a1be6322acc0a3232c0e902d	('remote', 'control')	[remote],[],the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used .
bbe63f0328f52170d91cf129c76fd211	('remote', 'works')	[remote],[],2 ) the remote works , but then it does not work , and you are left standing there thinking you are doing something wrong .
861504db448efd462039eef3646bd387	('great', 'list')	[feature,reliability],[],great feature list , poor reliability .
9982cf025cf09cf43f1be57afa09155b	('great', 'deal')	[player],[],all in all , trying to save some money on this player resulted in me shelling a great deal more when i purchased a much nicer dvd vcr combo player to make up for blazing crappiness of this very embarassing gift .
3f04a58bcda5a12c04c16b5a555e8d34	('great', 'value')	[apex],[],my dad also has an apex tv and it was another great value for the money .
f79b17a89c5ad1b3a2e790a644f71628	('great', 'picture')	[feature],[],great quality picture and features .
d4aea072a4d82c259b1c6322dc4b650a	('great', 'set')	[look,feature],[],it 's very sleek looking with a very good front panel button layout , and it has a great feature set .
0bd186f76e74c82503b313c048781adb	('great', 'works')	[work],[],works great !
9b11689d3b0c95dc2f00e7b8943b4934	('other', 'people')	[player],[],unlike some of the other people who received a " lemon " , my dvd player came in perfect working condition .
972c9a8ae7cdb01c2d55a7fe93e6ecd2	('other', 'gripe')	[remote],[],my other gripe is the incredibly crappy remote , which is worse than other , cheaper apex units .
5af90fdafd59b525226aefa2ffc9fd00	('other', 'reviews')	[apex],[],i read in consumer reports that apex is a reliable brand , but with my experience and reading the other reviews , i think i will be doing a little more homework before considering another apex product .
368c413655d2e3b779a34ef7a27efb85	('great', 'job')	[aff],[],the aff feature did a great job converting the letterbox to fill 3/4 of the screen and the image still looked normal .
de26e922f5cfd35c976f25852b35be7d	('other', 'models')	[forward,rewind],[],its fast-forward and rewind work much more smoothly and consistently than those of other models i 've had .
0d0f8d64973f708c799e4e49d6909dfd	('other', 'moment')	[picture],[],it sends discoutinous signals to tv , so the tv has the pictures for one moment and has only the white noise for the other moment .
43bd3fca24e560e70ef752b201fe7025	('great', 'price')	[price],[],and amazon.com has it for such a great price -- how can you go wrong ?
e4730539ff132950b9f794e6c42e8042	('other', 'unit')	[picture],[],it worked from 12-26 to 1-9 at which time the picture failed completely ( see other negative reviews-my unit was n't the only one this happened to . )
6513c98716058aac2f83fc6564af3fd0	('other', 'players')	[disc,recognize],[],i 've had this player for several months and it reads most discs , but it would not recognize several discs that were clean and read on other players ( from friends season 2 ) .
52dcfd70b988f7387128d0690c5725e0	('other', 'thing')	[color],[],the other thing i do n't like about this 2600 is that it makes the color look over saturated .
62cf1a8d3b2e903f5a6f46e8d99bb3c2	('other', 'movies')	[play,dvd],[],i have sent my ad2600 back to apex because it wo n't play certain disney and other dvd movies ( no disc message ) .
a981acb506188c8737a2ad731e15dfff	('other', 'features')	[feature],[],i only wanted something to play dvds on but this machine has all these other features that i probably will never use but it 's nice to know that there 're there .
fe7e064c5f0fe9bf989fab990cc0ea99	('good', 'reviews')	[player],[],i bought this apex 2600 dvd player for myself at christmas because it got good reviews as a good value for the money on a variety of different sites .
b5938c00042cd746390dea8b55ef54ef	('good', 'features')	[feature],[],for the money apex machines have good features .
fe7e064c5f0fe9bf989fab990cc0ea99	('good', 'value')	[player],[],i bought this apex 2600 dvd player for myself at christmas because it got good reviews as a good value for the money on a variety of different sites .
eaf28814dbb3074b0659f527029d3186	('good', 'deal')	[dvd,cd],[],seemed like a good deal , but this pos frequently cannot recognize dvds and music cds -- takes a long time loading and then concludes , " no disc " .
b3d6250f8c0e2d723e032191144e6c20	('good', 'right')	[look,feature],[],the player looked good right out of the box , offering lots of features and good styling .
b3d6250f8c0e2d723e032191144e6c20	('good', 'styling')	[look,feature],[],the player looked good right out of the box , offering lots of features and good styling .
b1ebe13ded22c85b218f059ffd618f4a	('good', 'looks')	[look],[],good looks
d4aea072a4d82c259b1c6322dc4b650a	('good', 'layout')	[look,feature],[],it 's very sleek looking with a very good front panel button layout , and it has a great feature set .
e4730539ff132950b9f794e6c42e8042	('only', 'unit')	[picture],[],it worked from 12-26 to 1-9 at which time the picture failed completely ( see other negative reviews-my unit was n't the only one this happened to . )
5a3288ba1d03d602b3367a0c74ac0315	('only', 'thing')	[freezing],[],the only thing i did experience was a problem of the player freezing while playing , which i was able to clear by opening it up and blowing it out with " canned air . "
1bb0466c467ad147fa770ae552afdb45	('good', 'player')	[player],[],for the most part this is a good dvd player .
d460f81b43998cfb748cde2be9836aec	('first', 'player')	[case],[],for the first few weeks , this player was everything i expected it to be , an affordable multi-format dvd player with a stylish slim case as advertised .
882f8c2afb0b7af577d6c9ab03ee0778	('new', 'player')	[player],[],i have not even used my new dvd player and already i am disapointed !
be379679dac602b9b58a047cfe52bfb9	('focal', 'length')	[dial],[],with a quick spin of the dial you can select shutter priority ( for high speed subjects ) , aperture priority ( for focal length ) or full program mode where the camera selects both for ideal photo quality .
7ce68523e9bd23cb9fa8f5c8bfadfa9f	('unsatisfactory', 'light')	[flash],[],the two limitations i knew i would have to deal with are the very long lag time before it focus-locks ( even in bright light ) , and the unsatisfactory light quality of the built-in flash .
7ce68523e9bd23cb9fa8f5c8bfadfa9f	('unsatisfactory', 'quality')	[flash],[],the two limitations i knew i would have to deal with are the very long lag time before it focus-locks ( even in bright light ) , and the unsatisfactory light quality of the built-in flash .
5deb915c0f8e40d34ff37101c900e021	('big', 'plus')	[menu],[],very intuitive menus are a big plus on this camera .
5deb915c0f8e40d34ff37101c900e021	('big', 'menus')	[menu],[],very intuitive menus are a big plus on this camera .
865f5ce19fc754d56e712de777b1bcae	('dedicated', 'flashes')	[flash],[],contrary to what ive read elsewhere , the g3 does sync at 1/250 of a second with third-party flashes , just as it does with the dedicated flashes from canon .
d189707ad42028eec72db14fec45c699	('harsh', 'images')	[flash],[],relative to what i can easily achieve with external flash on my nikon slr , the internal flash on the g3 produces harsh , flat images with ugly hot spots .
d189707ad42028eec72db14fec45c699	('flat', 'images')	[flash],[],relative to what i can easily achieve with external flash on my nikon slr , the internal flash on the g3 produces harsh , flat images with ugly hot spots .
80ccab7499b52c8d7a9bb1f85ab5e9d6	('blurry', 'pictures')	[picture],[],got way too many blurry pictures .
41a7310667e145525710b6cac52c2c41	('highest', 'pictures')	[picture],[],the highest optical zoom pictures are perfect .
8125b34510fad206a46ff327585af3a6	('smaller', 'cameras')	[feature],[],the g3 is loaded with many useful features , and unlike many smaller digital cameras , it is easy to hold steady when using slower shutter speeds .
d189707ad42028eec72db14fec45c699	('internal', 'flash')	[flash],[],relative to what i can easily achieve with external flash on my nikon slr , the internal flash on the g3 produces harsh , flat images with ugly hot spots .
be379679dac602b9b58a047cfe52bfb9	('ideal', 'quality')	[dial],[],with a quick spin of the dial you can select shutter priority ( for high speed subjects ) , aperture priority ( for focal length ) or full program mode where the camera selects both for ideal photo quality .
4ee6d1359bfe9bbb24c18ef20aa068d0	('cheapest', 'mp')	[viewfinder,lcd,camera],[],not perfect ( yes , the viewfinder can get obstructed in instances.but the lcd works well enough in those instances ) , not the cheapest 4.0 mp , but the best 4.0 mp .
4a44a69cb955602ceffa932a795dd6aa	('powerful', 'features')	[camera,use,feature],[],bottom line , well made camera , easy to use , very flexible and powerful features to include the ability to use external flash and lense / filters choices .
8125b34510fad206a46ff327585af3a6	('useful', 'features')	[feature],[],the g3 is loaded with many useful features , and unlike many smaller digital cameras , it is easy to hold steady when using slower shutter speeds .
ea03c1eca4f4843d18fa28fa8e577b5c	('swivel', 'screen')	[photo,use,software],[],4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! )
48c9089c4729e58f320f3da81288ee13	('lower', 'corner')	[viewfinder],[],to address two previous somewhat negative reviews : ( 1 ) yes , the lens barrel does obstruct part of the lower left corner in the lens viewfinder ; however , the lcd viewfinder is rather stunning and i find myself rarely using the lens viewfinder .
a4bf04bb2ffffdf15f1e93ccd942ba31	('tiny', 'unit')	[remote],[],the tiny ( postage-stamp sized ) remote unit is wonderful : not only does it trigger the shutter , it can also be used to zoom and review pictures .
299b1b3b82ed7f53d93796dd70e2715e	('sturdy', 'casing')	[casing],[],it had a heavier and more sturdy casing .
299b1b3b82ed7f53d93796dd70e2715e	('heavier', 'casing')	[casing],[],it had a heavier and more sturdy casing .
a7d8e305d570d95f2e66cc869353dc9a	('larger', 'lens')	[lens],[],the larger lens of the g3 gives better picture quality in low light , and the 4-times optical zooms gets you just that much closer .
07b3bdbafaec9f6df8f50960a8c49f11	('first-class', 'camera')	[camera],[],i recommend unreservedly the powershot g3 to any potential buyer looking for a first-class digital camera at a reasonable price - there is no better camera out there - period !
df9d18fa4b2ff7598d3524494f2cffb9	('spectacular', 'photos')	[photo],[],because it can help a so-so photographer take spectacular photos !
e02a562b016c98f5f4937af42dd41dba	('topnotch', 'photos')	[photo],[],having used it for more than a month , i can say that it consistently produces topnotch photos .
4af1a9d196ac9035aeb134474256ef16	('outdoor', 'photos')	[photo],[],when i took outdoor photos with plenty of light and the objects were n't moving , the photos were awesome .
7ce68523e9bd23cb9fa8f5c8bfadfa9f	('bright', 'light')	[flash],[],the two limitations i knew i would have to deal with are the very long lag time before it focus-locks ( even in bright light ) , and the unsatisfactory light quality of the built-in flash .
5f746eb360f99eec03f4c5b8efb8f138	('clean', 'images')	[g3],[],i chose the g3 because of its reputation for very high quality , clean images .
f11b6493f562e48e09dd1f455dcac0d3	('small', 'cameras')	[flash],[],flash - as with all built-in flashes in small cameras , you get overilluminated main subjects with depth being lost .
cb09687e3f277e84ad47f09f17b2d882	('enormous', 'quality')	[camera],[],i am absolutely in awe of this camera , canon put enormous quality into the g3 .
3bce35cc8493a2cd4c47a2a358643b7c	('moveable', 'screen')	[lcd],[],the moveable lcd screen is great .
00d2f82e48aec8fa7159c18aacd4231e	('cheap', 'toy')	[feel],[],you feel like you are holding something of substance , not some cheap plastic toy .
67b82e06f82e9130f9d542e0ab393f06	('major', 'flaw')	[design],[],this camera has a major design flaw .
449b83653dd0d66d7d910483ebd3238b	('same', 'time')	[picture],[],but at the same time , it takes wonderful pictures very easily in " auto " mode , so that even an average joe like me can use it !
0edeb8de7afc625a933b4c41f00abaf8	('functional', 'conveniences')	[speed,function],[],i wo n't go into the details here , as the online sites ( stevesdigicams , dpreviews ) go into great depth in their reviews , but i am very pleased with the features , the speed , the picture quality , the flexibility , the automation , and the functional conveniences this camera offers .
1f8107d369d0a9aff676c54f789d4256	('tremendous', 'flexibility')	[automode],[],the camera is a dream to operate in automode , but also gives tremendous flexibility in aperture priority , shutter priority , and manual modes .
ea03c1eca4f4843d18fa28fa8e577b5c	('add-on', 'options')	[photo,use,software],[],4mp , 4x optical zoom , takes absolutely beautiful photos with detail that challenges all of the above 5mp cameras , easy to understand and use ( has a great swivel lcd screen ) , a lot of features and add-on options , comes with great software ( not to be overlooked ) , and last but by far not least , received my fiance 's stamp of approval ( two thumbs up ! )
5e8d37c7fc800e394540cc47e42d3496	('chrome', 'casing')	[picture,control,battery,software],[],it gives great pictures , the controls are easy to use , the battery lasts forever on one single charge , the software is very user-friendly and it is beautiful in it chrome casing .
4ee8d0b641c875e17446b74fd975c596	('medical', 'photographs')	[macro],[],the macro works great for medical photographs and the auto mode is terrific for point and shoot .
c12f2cbdc52ec5949ef5f7247c336b99	('sharp', 'lines')	[finish],[],its silver magnesium finish is stunning , and the sharp lines and excellent grip are better than any other camera i 've seen .
7f28bc07721c2e384997b2808526e775	('extended', 'range')	[zoom,lense],[],the extended zoom range and faster lense put it at the top of it 's class .
2cda4bc7420f9d9ce26921a41fbe9f75	('creative', 'control')	[control],[],advanced photobugs will find more creative control than imaginable .
7f28bc07721c2e384997b2808526e775	('faster', 'lense')	[zoom,lense],[],the extended zoom range and faster lense put it at the top of it 's class .
92a84f4bcdb0e8397f661e972a956f52	('fantastic', 'camera')	[camera],[],it is a fantastic camera and well worth the price .
5d8b5507ce45f152c58e301e745b132e	('comfortable', 'camera')	[camera,use,photo],[],very comfortable camera , easy to use , and the best digital photos you 're going to get at this price .
5d3199c4c10ac5b497205480f52f828d	('finest', 'camera')	[camera],[],this is by far the finest camera in its price and category i have ever used .
e4ef0ebc749295bdb2fcb874531a583e	('white', 'balance')	[color,picture],[],great colors , pictures and white balance .
921a0e8cd129e569ee56a67d7ae96da1	('bad', 'thing')	[compactflash],[],one bad thing is that it comes with a pitiful 32mb compactflash card , and for most purposes , it is not enough .
